run,interval,reqrate,rate,resp,MB/sec,Read_rate,Read_resp,Write_rate,Write_resp,MB_read,MB_write,Xfersize,Mkdir_rate,Mkdir_resp,Rmdir_rate,Rmdir_resp,Create_rate,Create_resp,Open_rate,Open_resp,Close_rate,Close_resp,Delete_rate,Delete_resp,Getattr_rate,Getattr_resp,Setattr_rate,Setattr_resp,Copy_rate,Copy_resp,Move_rate,Move_resp,compratio,dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
rd1,18,999988.0000,22172.0000,0.1750,86.6094,0.0000,0.0000,22172.0000,0.1750,0.0000,86.6094,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0491,7.0000,0.0310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.7822,2.9703,18.8119,0.0000,0.0000
rd1,19,999988.0000,32649.0000,0.1144,127.5352,0.0000,0.0000,32649.0000,0.1144,0.0000,127.5352,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0282,13.0000,0.0213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,31.0680,4.8544,26.2136,0.0000,0.0000
rd1,20,999988.0000,24734.0000,0.1555,96.6172,0.0000,0.0000,24734.0000,0.1555,0.0000,96.6172,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0315,11.0000,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,25.4902,3.9216,21.5686,0.0000,0.0000
rd1,21,999988.0000,22815.0000,0.1185,89.1211,0.0000,0.0000,22815.0000,0.1185,0.0000,89.1211,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0294,8.0000,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,27.6190,4.7619,22.8571,0.0000,0.0000
rd1,22,999988.0000,25489.0000,0.1975,99.5664,0.0000,0.0000,25489.0000,0.1975,0.0000,99.5664,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0300,10.0000,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.1919,4.0404,15.1515,0.0000,0.0000
rd1,23,999988.0000,21708.0000,0.1769,84.7969,0.0000,0.0000,21708.0000,0.1769,0.0000,84.7969,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0370,9.0000,0.0331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,24.0741,2.7778,21.2963,0.0000,0.0000
rd1,24,999988.0000,25273.0000,0.1531,98.7227,0.0000,0.0000,25273.0000,0.1531,0.0000,98.7227,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0337,9.0000,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,24.5283,2.8302,21.6981,0.0000,0.0000
rd1,25,999988.0000,25562.0000,0.1505,99.8516,0.0000,0.0000,25562.0000,0.1505,0.0000,99.8516,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0350,11.0000,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,23.8095,2.8571,20.9524,0.0000,0.0000
rd1,26,999988.0000,18757.0000,0.2084,73.2695,0.0000,0.0000,18757.0000,0.2084,0.0000,73.2695,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0347,7.0000,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.3592,3.8835,17.4757,0.0000,0.0000
rd1,27,999988.0000,24540.0000,0.1582,95.8594,0.0000,0.0000,24540.0000,0.1582,0.0000,95.8594,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0403,10.0000,0.0257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.7822,1.9802,19.8020,0.0000,0.0000
rd1,28,999988.0000,30399.0000,0.1250,118.7461,0.0000,0.0000,30399.0000,0.1250,0.0000,118.7461,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0356,12.0000,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,30.8411,5.6075,25.2336,0.0000,0.0000
rd1,29,999988.0000,26909.0000,0.1423,105.1133,0.0000,0.0000,26909.0000,0.1423,0.0000,105.1133,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0334,10.0000,0.0284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,22.5490,1.9608,20.5882,0.0000,0.0000
rd1,30,999988.0000,22543.0000,0.1722,88.0586,0.0000,0.0000,22543.0000,0.1722,0.0000,88.0586,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0289,8.0000,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,22.3214,2.6786,19.6429,0.0000,0.0000
